"","name","pop","lat","lon"
"1608","Hawthorne borough",18926,33.9113109,-118.3477942
"1609","Chowchilla ",18923,37.0973625,-120.1561403
"1610","Belton ",18921,31.0560132,-97.464453
"1611","Sylvania ",18914,38.1570143,-85.8741308
"1612","Mokena village",18908,25.809964,-80.2741109
"1613","Angleton ",18897,29.16941,-95.4318847
"1614","Universal City ",18894,34.1412926,-118.3584364
"1615","Dickinson ",18838,38.8790615,-97.1893341
"1616","Pinecrest village",18811,35.8903758,-78.72545389
"1617","Alamo ",18797,37.8502033,-122.032184
"1618","Simpsonville ",18788,34.7370639,-82.2542834
"1619","Lathrop ",18783,37.8227046,-121.27661
"1620","West Chester borough",18781,39.9597213,-75.6059638
"1621","Albany ",18767,42.6511674,-73.754968
"1622","El Dorado ",18753,38.7574137,-120.5276129
"1623","Montgomery village",18753,39.1767734,-77.1952597
"1624","Erie ",18752,42.129461,-80.085239
"1625","Claremore ",18752,36.3125897,-95.6158701
"1626","Payson ",18749,34.2308684,-111.3251355
"1627","Fairmont ",18748,39.4850848,-80.1425781
"1628","Twinsburg ",18743,41.3125552,-81.4401129
"1629","Glassboro borough",18737,39.7027677,-75.1119434
"1630","West Melbourne ",18729,28.069295,-80.65523634
"1631","Trenton ",18728,40.2170575,-74.7429463
"1632","Murphy ",18724,35.0875836,-84.0346315
"1633","Snellville ",18692,33.857328,-84.0199108
"1634","Forest Lake ",18687,45.2788444,-92.985312
"1635","Orange ",18676,33.7500378,-117.8704931
"1636","Ottawa ",18669,45.4210328,-75.6900219
"1637","Mandan ",18669,46.8264369,-100.8896545
"1638","Lynn Haven ",18663,30.2454776,-85.648261
"1639","Forest Park ",18662,45.55947275,-122.7561254
"1640","Tullahoma ",18653,35.3620235,-86.2094342
"1641","Eustis ",18645,45.2172755,-70.4784009
"1642","Forest Park ",18641,45.55947275,-122.7561254
"1643","Louisville ",18631,38.2542376,-85.759407
"1644","Saco ",18625,43.5009176,-70.4428286
"1645","Lexington ",18619,38.0464066,-84.4970393
"1646","Gautier ",18603,30.385755,-88.6116855
"1647","Dickinson ",18581,38.8790615,-97.1893341
"1648","Pickerington ",18575,39.8842304,-82.7535049
"1649","Laurel ",18560,39.0992752,-76.8483061
"1650","Pinole ",18548,38.0043667,-122.2988587
"1651","Steubenville ",18544,40.3697905,-80.6339638
"1652","Sherwood ",18539,34.8150907,-92.2243153
"1653","Thomasville ",18535,35.8826369,-80.0819879
"1654","McAlester ",18530,34.9334981,-95.7697934
"1655","Natchitoches ",18527,31.6464192,-93.1427138
"1656","Elko ",18522,40.8324212,-115.7631233
"1657","Eastlake ",18517,47.6431448,-122.326172
"1658","Ellensburg ",18490,46.9970635,-120.5451223
"1659","Dixon ",18489,41.842224,-89.4815485
"1660","Bensenville village",18436,41.9605851,-87.9497884
"1661","Mill Creek ",18430,47.8577455,-122.2210628
"1662","Morris ",18428,38.6908906,-96.6707526
"1663","Mattoon ",18421,39.4842821,-88.3773279
"1664","Point Pleasant borough",18419,40.0831714,-74.0681931
"1665","Stillwater ",18386,36.1156306,-97.0585717
"1666","Franklin Park village",18379,39.0381648,-77.0930339
"1667","Seymour ",18348,38.9592201,-85.8902547
"1668","Hanahan ",18347,32.9138914,-80.0088359
"1669","Round Lake village",18343,43.0478485,-75.97503914
"1670","Elizabeth City ",18337,36.2956836,-76.2247697
"1671","Wisconsin Rapids ",18309,44.3835763,-89.8173466
"1672","Cudahy ",18300,42.959738,-87.861471
"1673","Winchester ",18290,39.1857762,-78.1631434
"1674","Deerfield village",18264,39.3276157,-84.32848757
"1675","Dover ",18261,39.158168,-75.5243682
"1676","Horizon City ",18244,31.6926121,-106.2074793
"1677","Logansport ",18242,40.7544843,-86.3566659
"1678","Murray ",18235,34.4935341,-97.0475803
"1679","Troy ",18232,42.6055893,-83.1499304
"1680","Rutherford borough",18224,40.833989,-74.0970865
"1681","Erlanger ",18208,39.0167275,-84.6007773
"1682","Bryant ",18160,44.9307208,-93.2681007
"1683","South Burlington ",18142,44.4669941,-73.1709604
"1684","Orinda ",18135,37.8771476,-122.1796888
"1685","Oswego ",18134,41.6828074,-88.3514596
"1686","Ozark ",18130,36.6467816,-92.4575198
"1687","Lenoir ",18076,35.9140196,-81.5389849
"1688","Lackawanna ",18075,41.4406084,-75.6260271
"1689","Coalinga ",18065,36.161906,-120.2946929
"1690","Arlington ",18065,32.7355816,-97.1071186
"1691","Milledgeville ",18055,33.0801429,-83.2320991
"1692","Brigham City ",18051,41.5103717,-112.0155619
"1693","Stephenville ",18048,32.2207307,-98.2026165
"1694","Mustang ",18043,35.384227,-97.7244813
"1695","Onalaska ",18028,43.8830606,-91.2343539
"1696","Johnston ",18024,34.31888,-96.6752298
"1697","New Castle ",18017,41.0036719,-80.3470091
"1698","Pampa ",18015,35.5361559,-100.9598709
"1699","Howard village",17990,39.2065447,-76.9429182
"1700","Godfrey village",17973,38.9422698,-90.1845541
"1701","Albert Lea ",17962,43.6480127,-93.3682656
"1702","Covington ",17954,39.0837489,-84.5086221
"1703","Frankfort village",17945,37.9000495,-88.9022902
"1704","Tiffin ",17929,41.114485,-83.1779537
"1705","Tinton Falls borough",17906,40.2890734,-74.0927967
"1706","Hyattsville ",17890,38.95325,-76.9408522
"1707","Battle Ground ",17888,45.7813532,-122.5337433
"1708","Hannibal ",17879,39.7083789,-91.3584816
"1709","Creve Coeur ",17834,38.6608855,-90.4226181
"1710","Winthrop Town ",17815,42.6601608,-70.87207997
"1711","Hutto ",17808,30.5392255,-97.55306755
"1712","Hopkins ",17796,44.9271194,-93.4074945
"1713","Gretna ",17780,36.9528412,-79.3602341
"1714","Tumwater ",17761,47.0077652,-122.9110785
"1715","Clarksdale ",17757,34.194945,-90.57478338
"1716","Conway ",17751,35.0886963,-92.4421011
"1717","Arcata ",17727,40.8665166,-124.0828396
"1718","Bonney Lake ",17720,47.1870191,-122.1702293
"1719","Beckley ",17700,37.7781702,-81.1881557
"1720","East Cleveland ",17681,41.5331066,-81.5790137
"1721","Belle Glade ",17647,26.68837015,-80.67212577
"1722","Jenks ",17637,36.0228734,-95.9683278
"1723","Boone ",17605,42.321246,-88.8235511
"1724","Bay City ",17602,28.982941,-95.96336143
"1725","St. Matthews ",17591,38.24988,-85.63574226
"1726","Greenfield Town ",17584,43.1036852,-73.8640118
"1727","Lindenwold borough",17572,39.81812,-74.97996212
"1728","Douglas ",17562,39.7628415,-88.2170516
"1729","Newburyport ",17556,42.8125913,-70.8772751
"1730","Palos Hills ",17552,41.6966992,-87.8169984
"1731","Westbrook ",17551,43.6770252,-70.3711617
"1732","Tallmadge ",17540,41.1014865,-81.4418151
"1733","North Ogden ",17530,41.3071354,-111.9601986
"1734","Kirksville ",17521,40.1947539,-92.5832496
"1735","Sheridan ",17500,39.3530598,-100.4576457
"1736","Springboro ",17498,39.5522815,-84.2332718
"1737","Bartow ",17489,34.2394683,-84.8406984
"1738","Rancho Mirage ",17487,33.763346,-116.4228596
"1739","Maumelle ",17478,34.8667565,-92.4043219
"1740","Wayne ",17459,38.4251958,-88.4197678
"1741","Menasha ",17449,44.2022293,-88.4465361
"1742","Ocean Springs ",17439,30.4112904,-88.8279165
"1743","Sycamore ",17427,41.9889173,-88.6867538
"1744","Monroe ",17398,38.2722313,-90.1792484
"1745","North Canton ",17384,40.875891,-81.4023356
"1746","Huntington ",17382,38.4192496,-82.445154
"1747","Colonial Heights ",17369,37.2535906,-77.4012463
"1748","Martinsburg ",17360,39.4560761,-77.9637713
"1749","Williston ",17360,48.1476108,-103.6181384
"1750","Shafter ",17347,35.4698255,-119.2853651
"1751","Scarsdale village",17345,29.8663171,-89.9436791
"1752","Arroyo Grande ",17337,35.1185869,-120.5907252
"1753","Susanville ",17290,40.4162842,-120.6530063
"1754","Central Point ",17283,37.9890245,-77.1321968
"1755","New Philadelphia ",17278,40.4897871,-81.4456706
"1756","Secaucus ",17270,40.7899291,-74.0566735
"1757","Yorkville ",17253,43.6713861,-79.3901677
"1758","Takoma Park ",17200,38.9778882,-77.0074765
"1759","Bellaire ",17189,29.7057858,-95.4588299
"1760","South Houston ",17180,29.663008,-95.2354902
"1761","Poplar Bluff ",17159,36.7569994,-90.3928881
"1762","Anoka ",17155,45.1977428,-93.3871758
"1763","Seminole ",17137,30.951849,-84.8789094
"1764","Cocoa ",17130,28.3821505,-80.775798
"1765","Helena ",17120,46.5927122,-112.036109
"1766","Eloy ",17112,32.7557002,-111.5550419
"1767","Mount Vernon ",17106,38.3172715,-88.9031201
"1768","Massapequa Park village",17104,40.6786111,-73.4538889
"1769","Defiance ",17072,41.3203058,-84.5084835
"1770","Fairview Heights ",17059,38.5889386,-89.990382
"1771","Dyersburg ",17032,36.0345159,-89.3856281
"1772","Hermiston ",17004,45.8404101,-119.2894605
"1773","Ada ",17000,38.8398935,-83.5051704
"1774","Hinsdale village",16988,42.1678436,-78.3872408
"1775","Norwalk ",16975,41.1175966,-73.4078968
"1776","Durango ",16941,24.833333,-104.833333
"1777","La Vista ",16924,41.1832679,-96.0324044
"1778","Center Point ",16924,33.6456583,-86.6836001
"1779","Morganton ",16894,35.7454376,-81.6870994
"1780","Mineral Wells ",16890,32.8084605,-98.1128223
"1781","Safety Harbor ",16889,28.013675,-82.696543
"1782","Radford ",16824,37.1317924,-80.5764477
"1783","Tifton ",16818,31.4504629,-83.5084973
"1784","Pendleton ",16814,45.672075,-118.7885967
"1785","Griffith ",16810,41.534507,-87.4255305
"1786","Farmington ",16796,36.7304288,-108.2089191
"1787","Culpeper ",16787,38.4912207,-77.9618216
"1788","Westchester village",16768,25.74747875,-80.33572451
"1789","El Segundo ",16764,33.911731,-118.3836804
"1790","Centralia ",16755,38.5250491,-89.1334037
"1791","Southbridge Town ",16741,33.4990438,-111.9283291
"1792","Canby ",16736,45.2628986,-122.6925923
"1793","Clayton ",16730,33.5204959,-84.3591713
"1794","North Salt Lake ",16699,40.8485564,-111.9068824
"1795","Opelousas ",16690,30.5335302,-92.081509
"1796","Fairview Park ",16689,41.442339,-81.85930266
"1797","Americus ",16682,32.0723862,-84.2326876
"1798","Marco Island ",16666,25.9356875,-81.6948967
"1799","Punta Gorda ",16640,26.9297836,-82.0453664
"1800","Fremont ",16633,37.5482697,-121.9885719
"1801","South Ogden ",16625,41.1918934,-111.9713429
"1802","Artesia ",16616,33.8690197,-118.0796195
"1803","Country Club Hills ",16602,41.5680898,-87.7203257
"1804","St. Michael ",16599,45.2099564,-93.6650608
"1805","Greenfield ",16576,42.5877962,-72.6006199
"1806","Santa Fe Springs ",16553,33.9482434,-118.0676103
"1807","Springfield ",16544,39.7989763,-89.6443688
"1808","Clarksburg ",16540,39.2806451,-80.3445341
"1809","Phoenixville borough",16494,40.1303822,-75.5149128
"1810","Red Wing ",16475,44.5624676,-92.5338013
"1811","Hazel Park ",16471,42.4620142,-83.1035688
"1812","New Milford borough",16470,41.5867418,-73.41176528
"1813","Easton ",16427,40.6916081,-75.2099866
"1814","White Settlement ",16409,32.7595737,-97.4583538
"1815","Dyer ",16400,41.4942021,-87.5217068
"1816","Danville ",16361,40.125222,-87.6304614
"1817","Frankfort ",16334,38.2009055,-84.8732836
"1818","Hibbing ",16329,47.4271546,-92.9376887
"1819","Moraga ",16324,37.8347106,-122.1295596
"1820","Lansdale borough",16313,40.2414952,-75.2837862
"1821","Prospect Heights ",16313,42.0953049,-87.9375694
"1822","Mount Clemens ",16311,42.5972563,-82.8779754
"1823","Sikeston ",16306,36.876719,-89.5878579
"1824","Beaver Dam ",16296,43.4577692,-88.837329
"1825","Hermitage ",16293,37.9414217,-93.3163093
"1826","Fort Thomas ",16285,39.0786242,-84.4483432
"1827","Laguna Woods ",16236,33.6106076,-117.7249722
"1828","Durant ",16232,33.9939861,-96.370824
"1829","Troutdale ",16220,36.702192,-81.44152411
"1830","Fayetteville ",16191,36.111508,-94.20986672
"1831","Cohoes ",16177,42.7742446,-73.7001187
"1832","Truckee ",16171,39.327962,-120.1832533
"1833","Streetsboro ",16159,41.2392227,-81.3459405
"1834","Goodlettsville ",16159,36.3231067,-86.7133302
"1835","Sartell ",16151,45.6216319,-94.2069365
"1836","Menomonie ",16146,44.8755183,-91.9193422
"1837","Talladega ",16087,33.4359416,-86.1058048
"1838","Chickasha ",16084,35.052565,-97.9364326
"1839","South River borough",16071,40.446495,-74.3859831
"1840","Crawfordsville ",16038,40.0401991,-86.8990249
"1841","Overland ",16036,38.7011626,-90.3623381
"1842","Tahlequah ",16032,35.91537,-94.969956
"1843","Groves ",16030,29.9482695,-93.9171155
"1844","Shorewood village",16029,41.4047742,-83.0882516
"1845","Brenham ",16022,30.1668828,-96.3977442
"1846","Donna ",16017,26.1702082,-98.0522376
"1847","Sunnyside ",16011,46.3246419,-120.0081898
"1848","Grosse Pointe Woods ",16009,42.4436478,-82.9068603
"1849","Great Bend ",16008,38.3621509,-98.7803202
"1850","Coos Bay ",16004,43.3665007,-124.2178903
"1851","Gainesville ",15985,29.651907,-82.3247976
"1852","Mount Pleasant ",15983,32.7940651,-79.8625851
"1853","Gatesville ",15978,31.486814,-97.70427034
"1854","Terrell ",15978,32.7359626,-96.2752569
"1855","Laconia ",15976,43.5278546,-71.470351
"1856","Asbury Park ",15976,40.2203907,-74.0120817
"1857","Hope Mills ",15949,34.9704419,-78.9453056
"1858","Fairhope ",15944,30.5440335,-87.85821704
"1859","Ukiah ",15933,39.1501662,-123.2077861
"1860","Bradley village",15925,44.9209017,-68.6280864
"1861","Wilkinsburg borough",15922,40.4417355,-79.8819942
"1862","Clayton ",15921,33.5204959,-84.3591713
"1863","Floral Park village",15918,43.007434,-83.6713209
"1864","Greenwood ",15906,37.8709542,-96.2471338
"1865","Albemarle ",15900,38.0085107,-78.6086754
"1866","Laurinburg ",15884,34.7740495,-79.4628248
"1867","Oroville ",15877,39.5137752,-121.556359
"1868","Anacortes ",15860,48.5020123,-122.6237356
"1869","Kuna ",15852,43.4918307,-116.4201223
"1870","Uvalde ",15848,29.300357,-99.7733181
"1871","Middleburg Heights ",15844,41.3614401,-81.812912
"1872","Clive ",15837,41.6096029,-93.7754352
"1873","Rye ",15834,40.9808209,-73.684294
"1874","Suwanee ",15798,34.0514898,-84.0712997
"1875","Oconomowoc ",15798,43.1116731,-88.4992659
"1876","Taylor ",15793,32.556921,-84.2395154
"1877","Calhoun ",15768,39.1397507,-90.6506113
"1878","Roanoke Rapids ",15760,36.4615395,-77.6541464
"1879","Waterville ",15745,44.5520105,-69.6317121
"1880","Natchez ",15691,31.5445015,-91.38913516
"1881","Opa-locka ",15672,25.89673385,-80.25949631
"1882","Stuart ",15664,27.197983,-80.2519175
"1883","Mesquite ",15660,32.7666103,-96.599472
"1884","Elkton ",15645,39.6067789,-75.8332718
"1885","Buffalo ",15642,42.8864468,-78.8783689
"1886","Chamblee ",15642,33.892176,-84.2988296
"1887","Centerville ",15580,31.2579584,-95.978292
"1888","Gloversville ",15557,43.0528133,-74.34369
"1889","Norcross ",15544,33.9412127,-84.2135309
"1890","Bay Village ",15540,41.492235,-81.93012118
"1891","Kaukauna ",15531,44.2780432,-88.2720503
"1892","Sulphur Springs ",15529,33.138448,-95.6010668
"1893","North Arlington borough",15522,40.788434,-74.1331988
"1894","Dixon ",15519,41.842224,-89.4815485
"1895","Blytheville ",15480,35.9272953,-89.9189754
"1896","West Columbia ",15475,34.001143,-81.06305261
"1897","Siloam Springs ",15447,36.18104795,-94.52687411
"1898","Washington ",15409,38.8949549,-77.0366456
"1899","Highland Village ",15406,38.7065695,-121.0718889
"1900","Riverdale ",15399,41.5444778,-90.4581879
"1901","Henderson ",15397,40.8156124,-90.9104547
"1902","James ",15383,39.6532183,-121.5496929
"1903","Ham Lake ",15380,45.2502429,-93.2499508
"1904","Mitchell ",15372,39.3863019,-98.2112629
"1905","Shively ",15368,38.2000701,-85.8227413
"1906","Batavia ",15366,41.8500284,-88.3125738
"1907","Forney ",15349,32.747893,-96.4719289
"1908","Vero Beach ",15340,27.6387163,-80.3975399
"1909","Sterling ",15323,41.788642,-89.6962194
"1910","Hanover borough",15323,34.4298897,-78.1061057
"1911","Conyers ",15321,33.6676103,-84.0176904
"1912","Humble ",15289,29.9988312,-95.2621553
"1913","Zachary ",15283,30.6485191,-91.1564961
"1914","Mount Vernon ",15261,38.3172715,-88.9031201
"1915","Imperial ",15259,33.0305487,-115.3595666
"1916","Pacific Grove ",15251,36.6174432,-121.9155906
"1917","Seagoville ",15248,32.6395776,-96.5383228
"1918","Payson ",15240,34.2308684,-111.3251355
"1919","Vandalia ",15230,38.960601,-89.0936778
"1920","Forrest City ",15223,35.0081474,-90.7898342
"1921","Jasper ",15188,39.0082423,-88.1552371
"1922","Sevierville ",15170,35.8681455,-83.561835
"1923","Long Beach ",15168,33.7774658,-118.1884871
"1924","Westbury village",15155,42.6381283,-83.2234478
"1925","New Haven ",15149,41.3082138,-72.9250518
"1926","Newton ",15145,42.3370414,-71.2092214
"1927","Clearlake ",15144,38.9582307,-122.6263728
"1928","Fillmore ",15111,42.3375719,-83.05217895
"1929","Avenal ",15111,36.0041223,-120.1290272
"1930","Portland ",15101,45.5202471,-122.6741949
"1931","Tonawanda ",15078,43.0206785,-78.8783834
"1932","Greeneville ",15076,36.1631575,-82.8309861
"1933","Berkley ",15049,42.5030909,-83.1835389
"1934","Hopatcong borough",15046,40.9332051,-74.6600975
"1935","Owosso ",15035,42.9978049,-84.1766359
"1936","River Falls ",15032,44.8595111,-92.6265897
"1937","Scottsbluff ",15029,41.8666341,-103.6671662
"1938","Foley ",15023,30.4065868,-87.6835974
"1939","West University Place ",15022,29.7180075,-95.4338292
"1940","Boulder City ",15021,35.9785912,-114.8324851
"1941","Republic ",15020,39.8266503,-97.6580834
"1942","Pataskala ",14999,39.9956193,-82.6743341
"1943","The Dalles ",14965,45.5945645,-121.1786823
"1944","Waukee ",14960,41.6113712,-93.885707
"1945","Indianola ",14918,33.4446225,-90.64892856
"1946","New Port Richey ",14896,28.2471345,-82.71702372
"1947","Manassas Park ",14891,38.7840035,-77.4697111
"1948","Deming ",14867,32.2686981,-107.7586404
"1949","Pinehurst village",14846,26.2439705,-80.094488
"1950","Dumas ",14824,35.8655949,-101.9732353
"1951","Corinth ",14818,34.943392,-88.51732382
"1952","Alexander City ",14818,32.944012,-85.9538532
"1953","Cullman ",14816,34.1335332,-86.8779268
"1954","Scottsboro ",14812,34.715252,-86.03676449
"1955","Traverse City ",14812,44.7606441,-85.6165301
"1956","Ozark ",14810,36.6467816,-92.4575198
"1957","Altoona ",14808,40.518681,-78.394736
"1958","Phillipsburg ",14804,40.6937099,-75.1901761
"1959","Greensburg ",14799,40.3014581,-79.5389289
"1960","Sterling ",14773,41.788642,-89.6962194
"1961","Hammonton ",14759,39.6365056,-74.8023853
"1962","Dickson ",14740,37.7692885,-80.3461824
"1963","Jennings ",14707,38.9957749,-85.6359201
"1964","La Marque ",14682,29.3685674,-94.9713134
"1965","Glens Falls ",14674,43.3096957,-73.6441045
"1966","Dallas ",14668,32.7761963,-96.7968994
"1967","Whitewater ",14663,42.8336422,-88.7292679
"1968","Parlier ",14645,36.6116174,-119.5270734
"1969","Bloomsburg ",14634,41.0041213,-76.453816
"1970","Lake St. Louis ",14632,38.797552,-90.7856848
"1971","Tenafly borough",14617,40.9253766,-73.9629154
"1972","Ramsey borough",14601,44.9888886,-93.2781256
"1973","Thibodaux ",14584,29.7957633,-90.822871
"1974","Jacksonville ",14579,30.3321838,-81.655651
"1975","Beacon ",14555,41.504879,-73.9696822
"1976","Sunland Park ",14533,31.796496,-106.5799891
"1977","Leland ",14530,34.2562806,-78.0447143
"1978","Pineville ",14525,31.3224044,-92.4343035
"1979","Front Royal ",14513,38.9178538,-78.1917718
"1980","Waycross ",14504,31.2135511,-82.3540178
"1981","Yankton ",14493,42.8712048,-97.397112
"1982","Fraser ",14474,42.539202,-82.9493652
"1983","Lincoln ",14461,40.8000554,-96.6674005
"1984","West Park ",14458,36.7102258,-119.851258
"1985","Moultrie ",14426,39.6391442,-88.6087498
"1986","Hernando ",14420,28.5710156,-82.4605068
"1987","Katy ",14410,29.7857853,-95.8243956
"1988","Hartselle ",14403,34.4438373,-86.9359245
"1989","Elizabethton ",14395,36.3487196,-82.2106876
"1990","Chicago Ridge village",14383,41.702014,-87.7785509
"1991","Lake Wales ",14382,27.9014133,-81.5859099
"1992","Callaway ",14381,38.8491265,-91.9257607
"1993","Perry ",14366,38.0772859,-89.3760499
"1994","Reidsville ",14360,36.3548586,-79.6644748
"1995","Hawaiian Gardens ",14355,33.8284787,-118.0743137
"1996","Alton ",14350,38.8906038,-90.1842764
"1997","Washougal ",14345,45.5819594,-122.3479921
"1998","Graham ",14338,39.34062,-99.8980624
"1999","Tehachapi ",14333,35.1321878,-118.4489739
"2000","Shelbyville ",14326,38.2120144,-85.2235666
"2001","College Park ",14323,38.980666,-76.9369189
"2002","Jasper ",14321,39.0082423,-88.1552371
"2003","Olean ",14320,42.077565,-78.4297419
"2004","Winder ",14286,33.9910345,-83.71837316
"2005","Bemidji ",14262,47.4786541,-94.890802
"2006","Williamsburg ",14262,37.2707028,-76.7074502
"2007","Beech Grove ",14254,39.7219884,-86.0899847
"2008","Greenwood Village ",14232,39.6172101,-104.9508141
"2009","Hartford ",14230,41.7634935,-72.6830523
"2010","Miami Springs ",14212,25.8216288,-80.29247902
"2011","Pottsville ",14210,40.6851324,-76.1953701
"2012","New Franklin ",14208,40.9526931,-81.565937
"2013","Maumee ",14201,41.5628294,-83.6538244
"2014","Sault Ste. Marie ",14200,46.5218221,-84.3194549
"2015","Forest Park village",14195,35.7867814,-78.77202517
"2016","Fort Payne ",14173,34.4442547,-85.7196893
"2017","Powder Springs ",14142,33.8595492,-84.683824
"2018","Harper Woods ",14141,42.4330924,-82.9240833
"2019","Washington Court House ",14138,39.5364511,-83.4390843
"2020","North Myrtle Beach ",14134,33.8160058,-78.680016
"2021","Willowick ",14129,41.6331034,-81.4687274
"2022","Robbinsdale ",14126,45.031696,-93.3353198
"2023","Whitefish Bay village",14119,44.9058305,-87.2173228
"2024","Dunmore borough",14100,41.4198027,-75.6324112
"2025","Chubbuck ",14100,42.9207477,-112.4660912
"2026","Hickory Hills ",14099,41.7255879,-87.825055
"2027","Stallings ",14086,35.0907026,-80.6861799
"2028","Avon ",14076,39.6329025,-106.4711837
"2029","Hutchinson ",14072,38.0608444,-97.9297743
"2030","Highland Park borough",14071,42.1816919,-87.8003438
"2031","Mill Valley ",14066,37.9060368,-122.5449763
"2032","Red Bluff ",14060,40.1784886,-122.2358302
"2033","Villa Rica ",14034,33.732052,-84.9191081
"2034","Marietta ",14033,33.9528472,-84.5496148
"2035","Jackson ",14031,32.2990384,-90.1847691
"2036","Las Vegas ",14016,36.1662859,-115.149225
"2037","Hurricane ",14015,37.1758892,-113.29296
"2038","Clemson ",14011,34.6850749,-82.8364111
"2039","Indiana borough",13996,40.3270127,-86.1746933
"2040","Zephyrhills ",13986,28.241311,-82.18523489
"2041","Lady Lake ",13982,28.9174855,-81.9228604
"2042","Washington ",13976,38.8949549,-77.0366456
"2043","North Liberty ",13966,41.748868,-91.5972564
"2044","Lake Mary ",13964,28.7566325,-81.33888114
"2045","Rio Grande City ",13962,26.3764405,-98.77781219
"2046","Allouez village",13957,47.2871455,-88.4095579
"2047","Sharon ",13916,44.63994125,-89.41770715
"2048","Otsego ",13913,42.5984272,-75.0142701
"2049","Collingswood borough",13906,39.9181686,-75.071284
"2050","Oneonta ",13898,33.93252,-86.4721129
"2051","Orangeburg ",13894,33.4918203,-80.8556476
"2052","Lyndhurst ",13887,40.8120247,-74.1242816
"2053","Moberly ",13884,39.4183689,-92.4382367
"2054","Harrison ",13883,30.4553392,-89.1313136
"2055","Baker ",13863,31.3439196,-84.4555346
"2056","Wood Dale ",13855,41.9633625,-87.9789562
"2057","Gardendale ",13849,31.9957235,-102.3501315
"2058","Pierre ",13842,44.3683045,-100.3511848
"2059","Washington ",13805,38.8949549,-77.0366456
"2060","Addison ",13793,41.931696,-87.9889556
"2061","Hewitt ",13790,44.6411412,-90.1041409
"2062","Chippewa Falls ",13780,44.9369054,-91.3929348
"2063","Martinsville ",13777,36.6915262,-79.8725386
"2064","Henderson ",13771,40.8156124,-90.9104547
"2065","Mountain Home ",13765,36.3665895,-92.3952475
"2066","Kilgore ",13739,32.3862619,-94.8757709
"2067","Moss Point ",13738,30.4301,-88.5191497
"2068","Live Oak ",13737,30.2949457,-82.98402
"2069","Mount Holly ",13728,35.2981943,-81.0159081
"2070","Longwood ",13717,28.7007225,-81.34927787
"2071","Auburndale ",13717,28.10798645,-81.8037622
"2072","Wauconda village",13717,42.2125241,-88.1525798
"2073","Butler ",13705,37.77924,-96.8456342
"2074","Richton Park village",13697,41.513368,-87.6742119
"2075","Morris ",13693,38.6908906,-96.6707526
"2076","Middlesex borough",13690,42.485452,-71.3968261
"2077","Metuchen borough",13666,40.5431598,-74.3632049
"2078","Worthington ",13664,43.6205056,-95.5956434
"2079","Canyon ",13663,35.02151,-101.910431
"2080","Hugo ",13656,45.159967,-92.9932734
"2081","Franklin Park borough",13656,40.5834009,-80.0878352
"2082","North Adams ",13648,42.700915,-73.1087148
"2083","Streator ",13645,41.1210446,-88.835256
"2084","Marshall ",13634,35.9089643,-92.6312746
"2085","Miami ",13629,25.7742658,-80.1936589
"2086","Oldsmar ",13628,28.06906015,-82.65019139
"2087","McMinnville ",13621,45.2109843,-123.1975851
"2088","Saraland ",13599,30.820742,-88.0705556
"2089","Riverdale village",13587,36.4311225,-119.859619
"2090","Levelland ",13585,33.587018,-102.3275106
"2091","Athens ",13583,33.9595974,-83.376678
"2092","Brecksville ",13570,41.3197763,-81.6267904
"2093","Wixom ",13569,42.5247729,-83.5363339
"2094","Brainerd ",13536,46.3580221,-94.2008288
"2095","Auburn ",13535,32.5978265,-85.56335486
"2096","Palos Verdes Estates ",13520,33.7872386,-118.401813
"2097","Sharonville ",13518,39.2681145,-84.4132779
"2098","Spring Lake ",13504,40.1535132,-74.0293941
"2099","Bluffton ",13485,40.7386579,-85.1716368
"2100","Englewood ",13459,40.8928771,-73.9726381
"2101","Warrensville Heights ",13435,41.440345,-81.53138079
"2102","Pewaukee ",13432,43.0805651,-88.2612045
"2103","Connersville ",13424,39.6411589,-85.1410748
"2104","South Charleston ",13414,38.368429,-81.69957
"2105","Fairburn ",13414,33.5670562,-84.5810418
"2106","New Ulm ",13403,44.2896035,-94.46070695
"2107","North Mankato ",13398,44.1732996,-94.0338451
"2108","Ephrata borough",13395,40.1799111,-76.1789242
"2109","Livingston ",13394,40.8682487,-88.5631125
"2110","Circleville ",13392,39.600618,-82.9460133
"2111","Roselle Park borough",13379,40.6645469,-74.2643133
"2112","Fostoria ",13358,41.156998,-83.4168702
"2113","South Sioux City ",13358,42.4738831,-96.4136407
"2114","Meadville ",13351,41.6414438,-80.1514484
"2115","Crowley ",13338,38.3394806,-103.8263042
"2116","Monroe ",13326,38.2722313,-90.1792484
"2117","Endicott village",13290,33.7050756,-117.7347093
"2118","Muscle Shoals ",13286,34.7451786,-87.6686733
"2119","East Wenatchee ",13283,47.4156824,-120.2931263
"2120","Havre de Grace ",13275,39.5489964,-76.0914718
"2121","Harrisburg ",13274,40.2663107,-76.8861122
"2122","Bellefontaine ",13270,40.3611643,-83.7596557
"2123","Claremont ",13246,34.0966764,-117.7197785
"2124","Warrenville ",13246,41.817807,-88.1734021
"2125","Crowley ",13222,38.3394806,-103.8263042
"2126","La Grande ",13222,45.3246068,-118.0878695
"2127","Clayton ",13211,33.5204959,-84.3591713
"2128","Grover Beach ",13210,35.1209452,-120.6218376
"2129","Covington ",13208,39.0837489,-84.5086221
"2130","Chesterton ",13207,41.6105938,-87.0641992
